Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,2.93824,52,831,268,22,2723448,42,0,2721886,2785112,2790892,2799852,52,2724606,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0760648;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0718056;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0758796;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0771142;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0768827;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0770833;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0774074;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.0405864;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:263.691;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:247.123;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:263.314;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:255.474;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:261.118;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:256.036;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:262.236;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:253.997;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88825921536;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:66631761920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88825921536;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88825921536;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88825921536;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88825921536;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:88825921536;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:66732425216;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,11.5554,55,846,6157644,15,5538451,39,0,11677583,12605622,12768200,12982443,55,11696987,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.50034;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.376281;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.491528;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.490725;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.496775;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.499167;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.488457;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.261806;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:325.745;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:266.045;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:324.066;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:314.518;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:320.53;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:314.827;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:323.521;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:285.757;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88825921536;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:66631761920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88825921536;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88825921536;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88825921536;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88825921536;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:88825921536;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:66732425216;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,11.6294,51,800,687197,14,5511908,38,0,6203613,6671900,6881603,7170982,51,6199950,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.509414;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.380494;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.502762;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.492377;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.497315;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.495108;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.49642;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.266605;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:325.946;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:266.169;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:324.379;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:315.088;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:320.939;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:315.036;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:324.028;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:286.118;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88825921536;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:66631761920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88825921536;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88825921536;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88825921536;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88825921536;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:88825921536;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:66732425216;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
