Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,246.261,52,2075,291,26,10195,1070,2529,16088,18146,18380,21359,2581,12458,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0716667;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0594444;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0761111;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0644444;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0633333;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0733333;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0605556;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.08;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:211.575;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:208.904;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:210.729;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:206.035;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:211.438;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:208.567;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:211.051;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:212.363;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,2906.76,45,1374,721,27,10652,1963,8603,22494,30274,32508,41413,8648,13833,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.597222;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.593333;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.603333;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.593056;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.626389;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.629167;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.628611;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.641944;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:346.186;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:341.979;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:347.161;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:338.546;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:348.19;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:345.66;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:350.378;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:352.07;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
33,3542.94,57,2314,1736,24,10813,2605,19685,31533,67299,73002,78822,19742,15711,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.642703;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.630541;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.608919;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.632703;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.666757;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.692432;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.685405;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.663514;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:357.685;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:348.842;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:346.65;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:347.321;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:357.799;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:359.941;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:359.763;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:359.054;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
49,4031.24,74,2295,3840,24,11006,3482,27867,43374,84005,88681,95994,27941,18988,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.611351;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.594865;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.590541;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.601081;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.675676;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.672973;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.652432;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.665405;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:350.359;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:345.552;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:342.31;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:340.35;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:357.857;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:353.775;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:356.167;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:358.288;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
113,4089.97,435,2630,44167,30,11965,3591,47651,110589,148803,159742,173015,48086,61092,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.563784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.566216;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.56027;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.567838;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.621622;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.627297;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.619189;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.650541;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:341.51;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:329.882;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:336.133;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:326.522;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:343.795;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:341.991;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:347.343;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:353.396;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
97,4115.94,268,2015,31866,29,11809,3667,44626,85929,143304,152959,163953,44894,48464,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.583333;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.550556;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.566944;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.561667;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.629167;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.646389;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.601389;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.670278;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:341.457;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:329.743;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:336.675;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:329.941;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:344.332;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:340.857;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:344.83;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:356.586;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
65,4146.94,112,2601,7575,26,11370,3689,37293,57764,101841,106686,114202,37405,23507,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.594865;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.556486;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.558919;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.564324;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.641081;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.647568;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.634865;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.655405;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:344.84;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:334.898;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:339.526;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:332.049;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:350.332;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:346.078;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:350.504;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:353.434;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
81,4208.15,169,1904,19762,26,11487,3636,39992,70675,124761,140009,150682,40161,35858,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.591389;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.554444;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.550278;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.573611;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.636111;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.660278;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.635278;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.665833;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:346.365;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:329.577;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:337.307;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:331.761;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:349.037;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:349.335;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:351.397;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:361.11;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:36560699392;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:64731742208;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:36543922176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:36543922176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:36552310784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:36594253824;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:36627808256;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:36552310784;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
