test,model,batch_size,floating_point,concurrency,kv_cache,Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
epsilon,gemma3,8,bf16,1:512:64,4096,1,4.716,51,801,280,17,1694465,38,0,1690834,1696143,1697095,2230138,51,1695595,GPU-0:0;GPU-1:0.641127;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.624;GPU-1:320.962;GPU-2:193.2;GPU-3:188.497;GPU-4:193.59;GPU-5:189.981;GPU-6:191.749;GPU-7:192.34;,GPU-0:46149926912;GPU-1:53107228672;GPU-2:46149926912;GPU-3:46149926912;GPU-4:46149926912;GPU-5:46149926912;GPU-6:44807749632;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,gemma3,8,bf16,1:512:64,4096,385,4.72833,474,2338,621260201,24,1687860,41,0,649858723,650468701,650593628,650711099,474,622950454,GPU-0:0;GPU-1:0.641775;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.169;GPU-1:321.288;GPU-2:192.779;GPU-3:188.075;GPU-4:193.232;GPU-5:189.7;GPU-6:191.418;GPU-7:192.006;,GPU-0:46149926912;GPU-1:53107228672;GPU-2:46149926912;GPU-3:46149926912;GPU-4:46149926912;GPU-5:46149926912;GPU-6:44807749632;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,gemma3,8,bf16,1:512:64,4096,449,4.74061,81,885,648181798,15,1688313,42,0,649890857,650211613,650341158,650369322,81,649871043,GPU-0:0;GPU-1:0.646883;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.275;GPU-1:321.179;GPU-2:192.934;GPU-3:188.214;GPU-4:193.51;GPU-5:189.955;GPU-6:191.634;GPU-7:192.225;,GPU-0:46149926912;GPU-1:53107228672;GPU-2:46149926912;GPU-3:46149926912;GPU-4:46149926912;GPU-5:46149926912;GPU-6:44807749632;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,gemma3,8,bf16,1:512:64,4096,193,4.74068,259,882,314495999,22,1685088,39,0,325359166,325498684,325517981,325549682,259,316182021,GPU-0:0;GPU-1:0.649213;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.186;GPU-1:321.869;GPU-2:192.794;GPU-3:188.031;GPU-4:193.212;GPU-5:189.728;GPU-6:191.443;GPU-7:192.108;,GPU-0:46149926912;GPU-1:53107228672;GPU-2:46149926912;GPU-3:46149926912;GPU-4:46149926912;GPU-5:46149926912;GPU-6:44807749632;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,gemma3,8,bf16,1:512:64,4096,257,4.75303,869,858,404271742,24,1685962,38,0,432821411,433289681,433305656,433365406,869,405958614,GPU-0:0;GPU-1:0.640833;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:191.926;GPU-1:320.619;GPU-2:192.571;GPU-3:187.897;GPU-4:193.06;GPU-5:189.532;GPU-6:191.234;GPU-7:191.862;,GPU-0:46149926912;GPU-1:53107228672;GPU-2:46149926912;GPU-3:46149926912;GPU-4:46149926912;GPU-5:46149926912;GPU-6:44807749632;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,1,3.13577,53,802,282,20,2547924,40,0,2550675,2629542,2646352,2693479,53,2549062,GPU-0:0.0814506;GPU-1:0.07375;GPU-2:0.0808179;GPU-3:0.0820833;GPU-4:0.0820833;GPU-5:0.0817438;GPU-6:0.0871605;GPU-7:0;,GPU-0:263.586;GPU-1:253.412;GPU-2:264.238;GPU-3:255.481;GPU-4:262.669;GPU-5:257.468;GPU-6:261.432;GPU-7:195.803;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,449,14.2343,729,909,246489628,15,4492268,40,0,251951313,253134963,253464952,253939155,729,250982852,GPU-0:0.532407;GPU-1:0.447191;GPU-2:0.532623;GPU-3:0.531682;GPU-4:0.577361;GPU-5:0.560509;GPU-6:0.488765;GPU-7:0;,GPU-0:336.138;GPU-1:295.668;GPU-2:335.356;GPU-3:326.079;GPU-4:333.615;GPU-5:327.59;GPU-6:324.165;GPU-7:194.643;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,257,14.3205,369,884,132418424,15,4474195,38,0,143237774,144603790,145179525,145938504,369,136893547,GPU-0:0.53088;GPU-1:0.449815;GPU-2:0.554552;GPU-3:0.530355;GPU-4:0.578796;GPU-5:0.555401;GPU-6:0.489614;GPU-7:0;,GPU-0:339.297;GPU-1:297.444;GPU-2:338.264;GPU-3:328.288;GPU-4:335.94;GPU-5:330.276;GPU-6:326.983;GPU-7:196.543;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,385,14.3207,202,880,199693980,15,4469433,39,0,214606173,216447891,216887938,217665198,202,204164338,GPU-0:0.534784;GPU-1:0.447762;GPU-2:0.546636;GPU-3:0.52713;GPU-4:0.567577;GPU-5:0.565293;GPU-6:0.491944;GPU-7:0;,GPU-0:336.91;GPU-1:296.246;GPU-2:336.029;GPU-3:326.862;GPU-4:333.971;GPU-5:328.11;GPU-6:324.458;GPU-7:194.796;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,321,14.3578,177,884,165282134,15,4452106,39,0,177696526,180186849,180680038,181934780,177,169735170,GPU-0:0.530833;GPU-1:0.450664;GPU-2:0.546034;GPU-3:0.546713;GPU-4:0.59108;GPU-5:0.560602;GPU-6:0.49108;GPU-7:0;,GPU-0:338.23;GPU-1:296.839;GPU-2:337.373;GPU-3:327.646;GPU-4:335.265;GPU-5:329.761;GPU-6:326.104;GPU-7:195.423;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,129,14.4316,657,847,64006883,15,4427042,40,0,70917454,72680310,73308354,74024763,657,68434817,GPU-0:0.53591;GPU-1:0.452438;GPU-2:0.54304;GPU-3:0.536481;GPU-4:0.59341;GPU-5:0.562963;GPU-6:0.492361;GPU-7:0;,GPU-0:340.653;GPU-1:298.803;GPU-2:339.669;GPU-3:328.864;GPU-4:337.343;GPU-5:332.41;GPU-6:329.592;GPU-7:197.082;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,193,14.5183,128,873,97122783,15,4415430,38,0,106294005,107941322,108435044,109413525,128,101539130,GPU-0:0.532778;GPU-1:0.454259;GPU-2:0.54804;GPU-3:0.540972;GPU-4:0.575818;GPU-5:0.550139;GPU-6:0.491111;GPU-7:0;,GPU-0:341.045;GPU-1:299.011;GPU-2:340.543;GPU-3:329.932;GPU-4:337.748;GPU-5:332.193;GPU-6:329.984;GPU-7:197.443;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,mistral,8,bf16,1:512:64,4096,65,14.6167,824,843,30205212,15,4364463,39,0,35069100,37043876,37466714,38031116,824,34570561,GPU-0:0.536975;GPU-1:0.456481;GPU-2:0.544059;GPU-3:0.538272;GPU-4:0.585293;GPU-5:0.568441;GPU-6:0.497762;GPU-7:0;,GPU-0:340.696;GPU-1:299.037;GPU-2:340.001;GPU-3:330.282;GPU-4:338.014;GPU-5:332.872;GPU-6:329.376;GPU-7:196.852;,GPU-0:48683286528;GPU-1:55841914880;GPU-2:48683286528;GPU-3:48683286528;GPU-4:48683286528;GPU-5:48683286528;GPU-6:47475326976;GPU-7:23131586560;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,1,2.98762,50,815,295,19,2677355,40,0,2688183,2740089,2746108,2756175,50,2678517,GPU-0:0.0777932;GPU-1:0.0741821;GPU-2:0.0779321;GPU-3:0.0784259;GPU-4:0.0774074;GPU-5:0.0777932;GPU-6:0.0784877;GPU-7:0.0415586;,GPU-0:261.674;GPU-1:245.757;GPU-2:261.425;GPU-3:253.944;GPU-4:260.709;GPU-5:255.627;GPU-6:261.378;GPU-7:253.516;,GPU-0:51199868928;GPU-1:58375274496;GPU-2:51199868928;GPU-3:51199868928;GPU-4:51199868928;GPU-5:51199868928;GPU-6:49991909376;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,257,6.98757,727,911,279479833,15,9134232,41,0,292903540,294571944,295011792,295449861,727,288615022,GPU-0:0.653997;GPU-1:0.496003;GPU-2:0.654475;GPU-3:0.647407;GPU-4:0.684475;GPU-5:0.693056;GPU-6:0.576775;GPU-7:0.166373;,GPU-0:330.012;GPU-1:277.249;GPU-2:328.902;GPU-3:319.25;GPU-4:326.436;GPU-5:320.501;GPU-6:323.399;GPU-7:268.599;,GPU-0:51300532224;GPU-1:58251542528;GPU-2:51300532224;GPU-3:51300532224;GPU-4:51300532224;GPU-5:51300532224;GPU-6:50092572672;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,193,7.02455,67,906,209569836,15,9123907,42,0,219583122,221325784,221550327,222110922,67,218694698,GPU-0:0.668318;GPU-1:0.495216;GPU-2:0.671497;GPU-3:0.664336;GPU-4:0.687623;GPU-5:0.688086;GPU-6:0.57625;GPU-7:0.166219;,GPU-0:331.552;GPU-1:278.648;GPU-2:330.147;GPU-3:320.573;GPU-4:327.37;GPU-5:322.094;GPU-6:324.867;GPU-7:270.048;,GPU-0:51300532224;GPU-1:58473840640;GPU-2:51300532224;GPU-3:51300532224;GPU-4:51300532224;GPU-5:51300532224;GPU-6:50092572672;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,321,7.02459,276,951,343625641,15,9116628,42,0,364780826,366544083,366962506,367237500,276,352743268,GPU-0:0.672824;GPU-1:0.497593;GPU-2:0.658904;GPU-3:0.661003;GPU-4:0.70537;GPU-5:0.687608;GPU-6:0.564105;GPU-7:0.168735;,GPU-0:329.03;GPU-1:277.225;GPU-2:328.319;GPU-3:319.006;GPU-4:325.66;GPU-5:320.22;GPU-6:322.485;GPU-7:268.057;,GPU-0:51300532224;GPU-1:58251542528;GPU-2:51300532224;GPU-3:51300532224;GPU-4:51300532224;GPU-5:51300532224;GPU-6:50092572672;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,65,11.2962,666,886,38694239,15,5631083,41,0,45233468,49108942,49513694,50179083,666,44326254,GPU-0:0.496713;GPU-1:0.375633;GPU-2:0.497623;GPU-3:0.486883;GPU-4:0.49037;GPU-5:0.498472;GPU-6:0.493673;GPU-7:0.257377;,GPU-0:321.406;GPU-1:265.056;GPU-2:320.452;GPU-3:311.593;GPU-4:318.454;GPU-5:313.198;GPU-6:321.034;GPU-7:285.609;,GPU-0:51199868928;GPU-1:58375274496;GPU-2:51199868928;GPU-3:51199868928;GPU-4:51199868928;GPU-5:51199868928;GPU-6:49991909376;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,385,11.3578,80,858,265692530,15,5644849,40,0,271294119,272747117,273173949,273638503,80,271338283,GPU-0:0.484815;GPU-1:0.375818;GPU-2:0.484151;GPU-3:0.478688;GPU-4:0.486049;GPU-5:0.496019;GPU-6:0.483395;GPU-7:0.260478;,GPU-0:319.925;GPU-1:263.251;GPU-2:318.469;GPU-3:310.288;GPU-4:316.313;GPU-5:310.822;GPU-6:318.592;GPU-7:282.975;,GPU-0:53515124736;GPU-1:60466135040;GPU-2:53515124736;GPU-3:53515124736;GPU-4:53515124736;GPU-5:53515124736;GPU-6:52307165184;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,129,11.3701,323,901,80490343,15,5641093,41,0,90518644,93260920,94088062,94916718,323,86132382,GPU-0:0.492346;GPU-1:0.374815;GPU-2:0.487685;GPU-3:0.484444;GPU-4:0.491343;GPU-5:0.494583;GPU-6:0.484275;GPU-7:0.258164;,GPU-0:323.174;GPU-1:265.873;GPU-2:321.872;GPU-3:312.285;GPU-4:318.949;GPU-5:314.487;GPU-6:322.785;GPU-7:287.03;,GPU-0:51199868928;GPU-1:58375274496;GPU-2:51199868928;GPU-3:51199868928;GPU-4:51199868928;GPU-5:51199868928;GPU-6:49991909376;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
epsilon,meta-llama,8,bf16,1:512:64,4096,449,11.3949,807,884,304403509,15,5613831,40,0,315095170,316315437,316666940,317260354,807,310018270,GPU-0:0.501049;GPU-1:0.376065;GPU-2:0.49591;GPU-3:0.485031;GPU-4:0.49588;GPU-5:0.496713;GPU-6:0.486914;GPU-7:0.260664;,GPU-0:321.222;GPU-1:264.006;GPU-2:319.892;GPU-3:310.909;GPU-4:317.615;GPU-5:312.199;GPU-6:320.225;GPU-7:284.411;,GPU-0:53515124736;GPU-1:60466135040;GPU-2:53515124736;GPU-3:53515124736;GPU-4:53515124736;GPU-5:53515124736;GPU-6:52307165184;GPU-7:25748832256;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,512,5.90113,7820,9310,692389668,18,2709978,43,0,693918210,695533683,724755898,749308680,7820,695109007,GPU-0:0;GPU-1:0.916281;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:191.397;GPU-1:356.628;GPU-2:192.416;GPU-3:187.384;GPU-4:192.775;GPU-5:189.088;GPU-6:190.888;GPU-7:191.128;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,640,5.91346,520,909,763988728,15,2703027,39,0,778168240,778888532,778989656,779072830,520,766692710,GPU-0:0;GPU-1:0.915772;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.536;GPU-1:358.293;GPU-2:193.692;GPU-3:188.316;GPU-4:193.893;GPU-5:190.237;GPU-6:192.094;GPU-7:192.319;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,576,5.92581,89,922,690688203,16,2703049,41,0,693629219,694648913,694810357,695010563,89,693392222,GPU-0:0;GPU-1:0.915741;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.254;GPU-1:358.057;GPU-2:193.447;GPU-3:188.138;GPU-4:193.695;GPU-5:189.999;GPU-6:191.883;GPU-7:192.001;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,704,5.938,557,914,838214171,15,2693092,41,0,863168355,864744507,865191103,865533998,557,840908226,GPU-0:0;GPU-1:0.915849;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.802;GPU-1:359.005;GPU-2:193.986;GPU-3:188.565;GPU-4:194.146;GPU-5:190.433;GPU-6:192.405;GPU-7:192.569;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,768,5.96282,622,2838,910615915,18,2686551,42,0,945791754,947599998,947751185,947899330,622,913305355,GPU-0:0;GPU-1:0.916543;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:192.904;GPU-1:359.259;GPU-2:194.095;GPU-3:188.658;GPU-4:194.238;GPU-5:190.597;GPU-6:192.345;GPU-7:192.708;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,832,6.01209,739,981,981892717,18,2662639,42,0,973346502,1027921252,1028572537,1029251337,739,984556388,GPU-0:0;GPU-1:0.921775;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:193.075;GPU-1:360.914;GPU-2:194.249;GPU-3:188.818;GPU-4:194.407;GPU-5:190.732;GPU-6:192.338;GPU-7:192.831;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,896,6.0122,2092,1008,1050818572,17,2658928,41,0,1025137968,1106206347,1106960750,1107579986,2092,1053478557,GPU-0:0;GPU-1:0.922238;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:193.19;GPU-1:361.525;GPU-2:194.301;GPU-3:188.872;GPU-4:194.406;GPU-5:190.758;GPU-6:192.389;GPU-7:192.888;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,1024,6.03686,842,998,1192436215,18,2648398,42,0,1186680055,1230792235,1262873985,1269530590,842,1195085662,GPU-0:0;GPU-1:0.923843;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:193.159;GPU-1:362.066;GPU-2:194.277;GPU-3:188.822;GPU-4:194.387;GPU-5:190.748;GPU-6:192.357;GPU-7:192.882;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,gemma3,8,fp16,512:1024:64,8192,960,6.06156,777,959,1121108534,18,2640448,42,0,1105226713,1186877776,1187672990,1187884430,777,1123749991,GPU-0:0;GPU-1:0.924336;GPU-2:0;GPU-3:0;GPU-4:0;GPU-5:0;GPU-6:0;GPU-7:0;,GPU-0:193.336;GPU-1:362.778;GPU-2:194.442;GPU-3:189.014;GPU-4:194.571;GPU-5:190.912;GPU-6:192.534;GPU-7:193.019;,GPU-0:91548024832;GPU-1:105354625024;GPU-2:91548024832;GPU-3:91548024832;GPU-4:91548024832;GPU-5:91548024832;GPU-6:88863670272;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,mistral,8,fp16,512:1024:64,8192,512,14.4195,5539,908,270130376,16,8804009,41,0,281592569,282628556,283715226,286357157,5539,278935343,GPU-0:0.66847;GPU-1:0.486739;GPU-2:0.689165;GPU-3:0.662983;GPU-4:0.723879;GPU-5:0.707604;GPU-6:0.540726;GPU-7:0;,GPU-0:345.173;GPU-1:300.697;GPU-2:344.005;GPU-3:333.636;GPU-4:341.817;GPU-5:336.396;GPU-6:331.383;GPU-7:196.388;,GPU-0:97053048832;GPU-1:110893203456;GPU-2:97053048832;GPU-3:97053048832;GPU-4:97053048832;GPU-5:97053048832;GPU-6:94404345856;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,mistral,8,fp16,512:1024:64,8192,640,14.4195,301,979,338222209,16,8842599,40,0,352968182,354846876,355057420,355553577,301,347065836,GPU-0:0.670494;GPU-1:0.482207;GPU-2:0.692207;GPU-3:0.645787;GPU-4:0.723071;GPU-5:0.724074;GPU-6:0.531389;GPU-7:0;,GPU-0:344.877;GPU-1:300.19;GPU-2:343.844;GPU-3:333.361;GPU-4:341.031;GPU-5:336.359;GPU-6:331.309;GPU-7:196.755;,GPU-0:97053048832;GPU-1:110893203456;GPU-2:97053048832;GPU-3:97053048832;GPU-4:97053048832;GPU-5:97053048832;GPU-6:94404345856;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
zeta,mistral,8,fp16,512:1024:64,8192,576,14.4195,264,903,304627561,16,8805305,40,0,317940573,318492569,318676704,318876401,264,313433816,GPU-0:0.665046;GPU-1:0.487037;GPU-2:0.700787;GPU-3:0.65034;GPU-4:0.732253;GPU-5:0.72787;GPU-6:0.542222;GPU-7:0;,GPU-0:345.264;GPU-1:300.476;GPU-2:344.297;GPU-3:333.948;GPU-4:341.751;GPU-5:336.568;GPU-6:331.823;GPU-7:196.776;,GPU-0:97053048832;GPU-1:110893203456;GPU-2:97053048832;GPU-3:97053048832;GPU-4:97053048832;GPU-5:97053048832;GPU-6:94404345856;GPU-7:45511344128;,GPU-0:192265846784;GPU-1:192265846784;GPU-2:192265846784;GPU-3:192265846784;GPU-4:192265846784;GPU-5:192265846784;GPU-6:192265846784;GPU-7:192265846784;
