Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,3.11108,52,746,274,19,2571316,41,0,2558074,2660325,2666739,2684082,52,2572388,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.080679;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0726389;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0799691;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0811883;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0814352;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0810802;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0868056;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:263.277;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:252.895;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:262.955;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:255.269;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:262.081;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:257.217;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:260.784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.439;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
113,14.5181,111,841,57058959,15,4408646,42,0,62116030,63427067,63683800,64003176,111,61468494,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.530556;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.452886;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.546651;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.550062;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.589877;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.552593;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.49466;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:340.796;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:298.707;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:339.984;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:330.224;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:337.818;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:331.981;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:328.875;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.764;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
65,14.6044,75,859,30856633,14,4392250,39,0,35407510,37151705,37556843,37980404,75,35249786,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.533719;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.451991;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.542423;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.533179;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.577469;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.559954;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.498966;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:340.817;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:298.828;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:340.256;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:330.178;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:337.772;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:332.366;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:329.53;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.815;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
81,14.6048,61,821,39492159,15,4386146,41,0,44186182,45649175,46001285,46641654,61,43879175,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.532515;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.457994;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.552963;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.530386;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.599938;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.569769;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.49929;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:341.207;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:299.229;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:340.743;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:330.156;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:338.307;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:332.837;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:329.536;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.773;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
49,14.6295,68,877,22082347,14,4368553,39,0,26421330,28441369,28806203,29308274,68,26451817,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.529275;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.456127;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.536975;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.53858;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.594429;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.567191;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.498657;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:342.251;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:299.399;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:341.112;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:331.099;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:338.405;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:333.373;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:330.033;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.999;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
97,14.6295,61,829,47914727,15,4368682,41,0,52779482,54068566,54416799,55036757,61,52284285,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.534676;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.45375;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.546235;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.544769;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.587901;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.557809;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.494398;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:342.05;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:299.588;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:341.095;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:330.344;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:338.737;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:333.141;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:329.984;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.807;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
33,14.8146,57,798,13305812,14,4313293,41,0,17435797,19462562,19918271,20350263,57,17619949,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.528642;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.462068;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.540139;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.546049;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.604892;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.564259;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.503457;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:343.314;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:300.259;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:342.105;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:332.171;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:339.729;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:334.215;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:331.451;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:197.124;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,14.8147,56,789,4813980,14,4311068,40,0,8725484,11128219,11456555,11879197,56,9125883,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.527824;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.455602;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.550633;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.540417;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.595478;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.568565;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.50162;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:342.764;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:300.131;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:341.799;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:331.25;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:339.991;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:334.717;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:330.975;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.685;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48733618176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55854497792;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48733618176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48733618176;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48733618176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48733618176;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47508881408;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23131586560;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
