Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753610961,100,,Aggregated,1.000000,0.000000,20000,21000,25000,25000,26000,27000,28000,28000,28000,28000,28000,28,0,20000.0,18678.94491210505,10194.383416004712,28119.181290996494,5428.178571428572
1753610962,100,,Aggregated,1.000000,0.000000,20000,21000,25000,25000,26000,27000,28000,28000,28000,28000,28000,28,0,20000.0,18678.94491210505,10194.383416004712,28119.181290996494,5428.178571428572
1753610963,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,27000,28000,35000,35000,35000,35000,35000,29,0,20000.0,19258.843284411403,10194.383416004712,35495.99770898931,5269.3448275862065
1753610964,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,27000,28000,35000,35000,35000,35000,35000,29,0,20000.0,19258.843284411403,10194.383416004712,35495.99770898931,5269.3448275862065
1753610965,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,27000,28000,35000,35000,35000,35000,35000,29,0,20000.0,19258.843284411403,10194.383416004712,35495.99770898931,5269.3448275862065
1753610966,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610967,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610968,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610969,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610970,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610971,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610972,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610973,100,,Aggregated,0.900000,0.000000,20000,21000,25000,26000,28000,30000,35000,35000,35000,35000,35000,30,0,20000.0,19615.12853326373,10194.383416004712,35495.99770898931,5243.133333333333
1753610974,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610975,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610976,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610977,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610978,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610979,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610980,100,,Aggregated,0.300000,0.000000,20000,25000,26000,26000,30000,41000,42000,42000,42000,42000,42000,32,0,20000.0,20981.097919246167,10194.383416004712,41560.855458985316,4965.1875
1753610981,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610982,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610983,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610984,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610985,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610986,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610987,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610988,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610989,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610990,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610991,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610992,100,,Aggregated,0.200000,0.000000,21000,26000,27000,30000,42000,56000,57000,57000,57000,57000,57000,35,0,21000.0,23957.69537736695,10194.383416004712,56628.74449999072,9806.742857142857
1753610993,100,,Aggregated,0.300000,0.000000,21000,25000,27000,28000,42000,56000,57000,57000,57000,57000,57000,36,0,20000.0,23588.765112245004,10194.383416004712,56628.74449999072,9559.083333333334
1753610994,100,,Aggregated,0.300000,0.000000,21000,25000,27000,28000,42000,56000,57000,57000,57000,57000,57000,36,0,20000.0,23588.765112245004,10194.383416004712,56628.74449999072,9559.083333333334
1753610995,100,,Aggregated,0.300000,0.000000,21000,25000,27000,28000,42000,56000,57000,57000,57000,57000,57000,36,0,20000.0,23588.765112245004,10194.383416004712,56628.74449999072,9559.083333333334
1753610996,100,,Aggregated,0.300000,0.000000,21000,25000,27000,28000,42000,56000,57000,57000,57000,57000,57000,36,0,20000.0,23588.765112245004,10194.383416004712,56628.74449999072,9559.083333333334
1753610997,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753610998,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753610999,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753611000,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753611001,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753611002,100,,Aggregated,0.100000,0.000000,20000,25000,26000,28000,42000,56000,57000,57000,57000,57000,57000,37,0,20000.0,23296.587920022463,10194.383416004712,56628.74449999072,10965.216216216217
1753611003,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,71000,71000,71000,71000,71000,40,0,21000.0,26816.367095820897,10194.383416004712,71396.68391601299,10188.725
1753611004,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611005,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611006,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611007,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611008,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611009,100,,Aggregated,0.200000,0.000000,21000,26000,30000,41000,57000,70000,74000,74000,74000,74000,74000,42,0,21000.0,27735.952551567432,10194.383416004712,74003.14045799314,11299.02380952381
1753611010,100,,Aggregated,0.500000,0.000000,21000,26000,35000,41000,57000,70000,74000,74000,74000,74000,74000,43,0,21000.0,28005.842260647496,10194.383416004712,74003.14045799314,12465.32558139535
1753611011,100,,Aggregated,0.500000,0.000000,21000,27000,39000,41000,57000,70000,74000,74000,74000,74000,74000,44,0,21000.0,28250.89945074631,10194.383416004712,74003.14045799314,12283.90909090909
1753611012,100,,Aggregated,0.500000,0.000000,21000,27000,39000,41000,57000,70000,74000,74000,74000,74000,74000,44,0,21000.0,28250.89945074631,10194.383416004712,74003.14045799314,12283.90909090909
1753611013,100,,Aggregated,0.500000,0.000000,21000,27000,39000,41000,57000,70000,74000,74000,74000,74000,74000,44,0,21000.0,28250.89945074631,10194.383416004712,74003.14045799314,12283.90909090909
1753611014,100,,Aggregated,0.500000,0.000000,21000,27000,39000,41000,57000,70000,74000,74000,74000,74000,74000,44,0,21000.0,28250.89945074631,10194.383416004712,74003.14045799314,12283.90909090909
1753611015,100,,Aggregated,0.500000,0.000000,21000,27000,39000,41000,57000,70000,74000,74000,74000,74000,74000,44,0,21000.0,28250.89945074631,10194.383416004712,74003.14045799314,12283.90909090909
1753611016,100,,Aggregated,0.700000,0.000000,21000,27000,37000,41000,57000,70000,74000,74000,74000,74000,74000,45,0,21000.0,28447.690837951894,10194.383416004712,74003.14045799314,12110.555555555555
1753611017,100,,Aggregated,0.700000,0.000000,21000,27000,37000,41000,57000,70000,74000,74000,74000,74000,74000,45,0,21000.0,28447.690837951894,10194.383416004712,74003.14045799314,12110.555555555555
1753611018,100,,Aggregated,0.200000,0.000000,21000,27000,37000,39000,57000,70000,74000,74000,74000,74000,74000,46,0,21000.0,28092.25642390906,10194.383416004712,74003.14045799314,13185.021739130434
1753611019,100,,Aggregated,0.300000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,49,0,23000.0,31506.898623302564,10194.383416004712,83948.12000001548,16140.020408163266
1753611020,100,,Aggregated,0.300000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,49,0,23000.0,31506.898623302564,10194.383416004712,83948.12000001548,16140.020408163266
1753611021,100,,Aggregated,0.300000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,49,0,23000.0,31506.898623302564,10194.383416004712,83948.12000001548,16140.020408163266
1753611022,100,,Aggregated,0.300000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,49,0,23000.0,31506.898623302564,10194.383416004712,83948.12000001548,16140.020408163266
1753611023,100,,Aggregated,0.300000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,49,0,23000.0,31506.898623302564,10194.383416004712,83948.12000001548,16140.020408163266
1753611024,100,,Aggregated,0.500000,0.000000,23000,30000,39000,55000,71000,84000,84000,84000,84000,84000,84000,50,0,21000.0,31180.252520836657,10194.383416004712,83948.12000001548,15906.88
1753611025,100,,Aggregated,0.500000,0.000000,23000,30000,41000,55000,71000,84000,84000,89000,89000,89000,89000,51,0,23000.0,32319.243972212553,10194.383416004712,89268.81654100725,16800.176470588234
1753611026,100,,Aggregated,0.500000,0.000000,25000,35000,41000,55000,71000,84000,84000,89000,89000,89000,89000,52,0,23000.0,32431.89561136219,10194.383416004712,89268.81654100725,16493.865384615383
1753611027,100,,Aggregated,0.500000,0.000000,25000,35000,41000,55000,71000,84000,84000,89000,89000,89000,89000,52,0,23000.0,32431.89561136219,10194.383416004712,89268.81654100725,16493.865384615383
1753611028,100,,Aggregated,0.500000,0.000000,25000,35000,41000,55000,71000,84000,84000,89000,89000,89000,89000,52,0,23000.0,32431.89561136219,10194.383416004712,89268.81654100725,16493.865384615383
1753611029,100,,Aggregated,0.500000,0.000000,25000,35000,41000,55000,71000,84000,84000,89000,89000,89000,89000,52,0,23000.0,32431.89561136219,10194.383416004712,89268.81654100725,16493.865384615383
1753611030,100,,Aggregated,0.500000,0.000000,25000,35000,41000,55000,71000,84000,84000,89000,89000,89000,89000,52,0,23000.0,32431.89561136219,10194.383416004712,89268.81654100725,16493.865384615383
1753611031,100,,Aggregated,0.600000,0.000000,26000,39000,70000,74000,96000,99000,100000,100000,100000,100000,100000,60,0,26000.0,39910.61756179746,10194.383416004712,100006.26941601513,19515.283333333333
1753611032,100,,Aggregated,0.300000,0.000000,28000,56000,84000,89000,99000,100000,103000,104000,104000,104000,104000,66,0,27000.0,45452.23998168005,10194.383416004712,104294.88562501501,19650.621212121212
1753611033,100,,Aggregated,0.300000,0.000000,28000,56000,84000,89000,99000,100000,103000,104000,104000,104000,104000,66,0,27000.0,45452.23998168005,10194.383416004712,104294.88562501501,19650.621212121212
1753611034,100,,Aggregated,1.400000,0.000000,35000,70000,96000,97000,100000,100000,103000,104000,104000,104000,104000,71,0,35000.0,49249.79362911117,10194.383416004712,104294.88562501501,18332.0
1753611035,100,,Aggregated,1.700000,0.000000,39000,71000,96000,99000,100000,103000,103000,104000,104000,104000,104000,78,0,39000.0,51970.20518965235,10194.383416004712,104294.88562501501,19875.48717948718
1753611036,100,,Aggregated,1.600000,0.000000,39000,70000,96000,99000,100000,103000,103000,104000,104000,104000,104000,80,0,38000.0,51371.78334793607,10194.383416004712,104294.88562501501,19398.6875
1753611037,100,,Aggregated,2.300000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,81,0,38000.0,50965.323499504855,10194.383416004712,104294.88562501501,19225.617283950618
1753611038,100,,Aggregated,2.300000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,81,0,38000.0,50965.323499504855,10194.383416004712,104294.88562501501,19225.617283950618
1753611039,100,,Aggregated,2.300000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,81,0,38000.0,50965.323499504855,10194.383416004712,104294.88562501501,19225.617283950618
1753611040,100,,Aggregated,2.300000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,81,0,38000.0,50965.323499504855,10194.383416004712,104294.88562501501,19225.617283950618
1753611041,100,,Aggregated,2.300000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,81,0,38000.0,50965.323499504855,10194.383416004712,104294.88562501501,19225.617283950618
1753611042,100,,Aggregated,2.900000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,82,0,37000.0,50598.24881149866,10194.383416004712,104294.88562501501,19045.829268292684
1753611043,100,,Aggregated,2.900000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,82,0,37000.0,50598.24881149866,10194.383416004712,104294.88562501501,19045.829268292684
1753611044,100,,Aggregated,2.900000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,82,0,37000.0,50598.24881149866,10194.383416004712,104294.88562501501,19045.829268292684
1753611045,100,,Aggregated,2.900000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,82,0,37000.0,50598.24881149866,10194.383416004712,104294.88562501501,19045.829268292684
1753611046,100,,Aggregated,2.900000,0.000000,38000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,82,0,37000.0,50598.24881149866,10194.383416004712,104294.88562501501,19045.829268292684
1753611047,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611048,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611049,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611050,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611051,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611052,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611053,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611054,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611055,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611056,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611057,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611058,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611059,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611060,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611061,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611062,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611063,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611064,100,,Aggregated,0.800000,0.000000,37000,70000,96000,98000,100000,102000,103000,104000,104000,104000,104000,84,0,35000.0,49781.07095586754,10194.383416004712,104294.88562501501,18713.130952380954
1753611065,100,,Aggregated,0.000000,0.000000,35000,65000,89000,97000,100000,102000,103000,104000,104000,104000,104000,86,0,30000.0,48992.06189052228,10194.383416004712,104294.88562501501,18351.75581395349
1753611066,100,,Aggregated,0.000000,0.000000,35000,65000,89000,97000,100000,102000,103000,104000,104000,104000,104000,86,0,30000.0,48992.06189052228,10194.383416004712,104294.88562501501,18351.75581395349
1753611067,100,,Aggregated,0.000000,0.000000,35000,65000,89000,97000,100000,102000,103000,104000,104000,104000,104000,86,0,30000.0,48992.06189052228,10194.383416004712,104294.88562501501,18351.75581395349
1753611068,100,,Aggregated,0.000000,0.000000,35000,65000,89000,97000,100000,102000,103000,104000,104000,104000,104000,86,0,30000.0,48992.06189052228,10194.383416004712,104294.88562501501,18351.75581395349
