Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753614676,100,,Aggregated,2.500000,2.500000,5400,6700,7300,7900,10000,58000,111000,132000,144000,144000,144000,588,537,5300.0,10045.40096230135,11.417250003432855,144476.35433400865,3688.9557823129253
1753614677,100,,Aggregated,2.400000,2.300000,5400,6700,7300,7900,10000,58000,111000,132000,144000,144000,144000,590,539,5300.0,10021.552400141052,11.417250003432855,144476.35433400865,3679.013559322034
1753614678,100,,Aggregated,2.500000,2.400000,5400,6700,7300,7900,10000,58000,111000,132000,144000,144000,144000,593,542,5400.0,9992.009179030669,11.417250003432855,144476.35433400865,3665.3305227655987
1753614679,100,,Aggregated,2.500000,2.400000,5400,6700,7300,7900,10000,58000,111000,132000,144000,144000,144000,593,542,5400.0,9992.009179030669,11.417250003432855,144476.35433400865,3665.3305227655987
1753614680,100,,Aggregated,2.400000,2.300000,5400,6700,7300,7900,11000,66000,121000,136000,150000,150000,150000,597,544,5400.0,10414.156356990268,11.417250003432855,149623.55616601417,3747.8324958123953
1753614681,100,,Aggregated,2.600000,2.500000,5400,6700,7300,7900,11000,66000,121000,136000,150000,150000,150000,599,546,5400.0,10379.428620823393,11.417250003432855,149623.55616601417,3735.6293823038395
1753614682,100,,Aggregated,2.800000,2.500000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,602,549,5400.0,10365.205354438835,11.417250003432855,149623.55616601417,3724.064784053156
1753614683,100,,Aggregated,2.800000,2.500000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,602,549,5400.0,10365.205354438835,11.417250003432855,149623.55616601417,3724.064784053156
1753614684,100,,Aggregated,2.700000,2.400000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,604,551,5400.0,10330.995787386099,11.417250003432855,149623.55616601417,3712.041390728477
1753614685,100,,Aggregated,2.300000,2.000000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,605,552,5400.0,10328.886122516042,11.417250003432855,149623.55616601417,3708.2446280991735
1753614686,100,,Aggregated,2.100000,1.800000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,607,554,5400.0,10323.186161514328,11.417250003432855,149623.55616601417,3700.68863261944
1753614687,100,,Aggregated,1.900000,1.700000,5400,6700,7300,7900,10000,62000,117000,136000,150000,150000,150000,609,556,5400.0,10304.831780167804,11.417250003432855,149623.55616601417,3691.0131362889983
1753614688,100,,Aggregated,1.900000,1.700000,5400,6700,7400,7900,10000,66000,121000,136000,150000,150000,150000,612,558,5400.0,10490.092195121253,11.417250003432855,149623.55616601417,3676.7843137254904
1753614689,100,,Aggregated,1.900000,1.700000,5400,6700,7400,7900,10000,66000,121000,136000,150000,150000,150000,613,559,5400.0,10487.798828028046,11.417250003432855,149623.55616601417,3673.094616639478
1753614690,100,,Aggregated,1.800000,1.600000,5400,6700,7400,7900,10000,66000,121000,136000,150000,150000,150000,614,560,5400.0,10485.60565716153,11.417250003432855,149623.55616601417,3669.416938110749
1753614691,100,,Aggregated,2.000000,1.700000,5400,6700,7400,7900,10000,66000,121000,136000,150000,150000,150000,616,562,5400.0,10467.359265349349,11.417250003432855,149623.55616601417,3659.9512987012986
1753614692,100,,Aggregated,2.000000,1.700000,5400,6700,7500,7900,11000,70000,125000,136000,150000,150000,150000,619,564,5400.0,10670.551238216814,11.417250003432855,149623.55616601417,3746.2988691437804
1753614693,100,,Aggregated,2.000000,1.700000,5400,6700,7500,7900,11000,70000,125000,136000,150000,150000,150000,619,564,5400.0,10670.551238216814,11.417250003432855,149623.55616601417,3746.2988691437804
1753614694,100,,Aggregated,1.800000,1.600000,5400,6800,7500,8000,11000,66000,125000,136000,150000,150000,150000,622,567,5400.0,10655.047178654728,11.417250003432855,149623.55616601417,3732.930868167203
1753614695,100,,Aggregated,1.800000,1.600000,5400,6800,7500,8000,11000,66000,125000,136000,150000,150000,150000,623,568,5400.0,10656.03872070341,11.417250003432855,149623.55616601417,3729.2102728731943
1753614696,100,,Aggregated,1.700000,1.500000,5400,6800,7500,8000,11000,70000,132000,136000,150000,150000,150000,626,570,5400.0,10844.099067289526,11.417250003432855,149663.1118330115,3712.7172523961663
1753614697,100,,Aggregated,1.700000,1.500000,5500,6800,7600,8200,11000,70000,132000,136000,150000,150000,150000,628,572,5400.0,10844.580318070473,11.417250003432855,149663.1118330115,3705.3996815286623
1753614698,100,,Aggregated,1.800000,1.600000,5500,6800,7600,8200,11000,70000,132000,136000,150000,150000,150000,631,575,5500.0,10828.67009250921,11.417250003432855,149663.1118330115,3692.415213946117
1753614699,100,,Aggregated,1.900000,1.600000,5500,6800,7600,8200,11000,70000,132000,136000,150000,150000,150000,632,576,5500.0,10827.524298587507,11.417250003432855,149663.1118330115,3688.8117088607596
1753614700,100,,Aggregated,1.900000,1.600000,5500,6800,7600,8200,11000,70000,132000,136000,150000,150000,150000,632,576,5500.0,10827.524298587507,11.417250003432855,149663.1118330115,3688.8117088607596
1753614701,100,,Aggregated,1.900000,1.700000,5500,6800,7600,8300,11000,70000,132000,136000,150000,150000,150000,634,578,5500.0,10809.308843714985,11.417250003432855,149663.1118330115,3679.5536277602523
1753614702,100,,Aggregated,1.900000,1.700000,5500,6800,7600,8300,11000,70000,132000,136000,150000,150000,150000,635,579,5500.0,10792.307075850866,11.417250003432855,149663.1118330115,3673.9055118110236
1753614703,100,,Aggregated,1.800000,1.600000,5500,6800,7700,8300,11000,72000,132000,136000,150000,150000,150000,636,579,5500.0,10984.886701910858,11.417250003432855,149663.1118330115,3669.4103773584907
1753614704,100,,Aggregated,1.800000,1.600000,5500,6800,7600,8300,11000,72000,132000,136000,150000,150000,150000,637,580,5500.0,10967.664371987912,11.417250003432855,149663.1118330115,3663.795918367347
1753614705,100,,Aggregated,1.600000,1.500000,5500,6800,7700,8300,11000,72000,132000,136000,150000,150000,150000,638,581,5500.0,10963.462851290433,11.417250003432855,149663.1118330115,3660.271159874608
1753614706,100,,Aggregated,1.700000,1.500000,5500,6800,7700,8300,11000,72000,132000,136000,150000,150000,150000,640,583,5500.0,10951.420427144183,11.417250003432855,149663.1118330115,3653.2546875
1753614707,100,,Aggregated,1.500000,1.300000,5500,6800,7700,8300,11000,72000,132000,137000,150000,150000,150000,644,586,5500.0,11118.394084040798,11.417250003432855,149663.1118330115,3730.6475155279504
1753614708,100,,Aggregated,1.500000,1.300000,5500,6800,7700,8300,11000,76000,133000,137000,151000,151000,151000,647,588,5500.0,11323.062070320335,11.417250003432855,150862.15529200854,3718.8763523956723
1753614709,100,,Aggregated,1.400000,1.300000,5500,6800,7700,8300,11000,76000,132000,137000,151000,151000,151000,651,592,5500.0,11285.715959608653,11.417250003432855,150862.15529200854,3702.6897081413213
1753614710,100,,Aggregated,1.400000,1.300000,5500,6800,7700,8300,11000,76000,132000,137000,151000,151000,151000,654,595,5500.0,11248.90118622205,11.417250003432855,150862.15529200854,3690.1743119266057
1753614711,100,,Aggregated,1.800000,1.500000,5500,6800,7700,8300,11000,78000,132000,137000,151000,151000,151000,656,596,5500.0,11415.466355559778,11.417250003432855,150862.15529200854,3680.3353658536585
1753614712,100,,Aggregated,2.200000,1.900000,5500,6800,7700,8300,11000,78000,132000,137000,151000,151000,151000,659,599,5500.0,11380.338379739344,11.417250003432855,150862.15529200854,3668.0166919575113
1753614713,100,,Aggregated,2.200000,1.900000,5500,6800,7600,8200,11000,76000,132000,137000,151000,151000,151000,662,602,5500.0,11328.83637160009,11.417250003432855,150862.15529200854,3651.8157099697887
1753614714,100,,Aggregated,2.300000,1.900000,5500,6800,7600,8300,11000,78000,133000,137000,151000,151000,151000,665,604,5500.0,11499.72292374629,11.417250003432855,150862.15529200854,3641.003007518797
1753614715,100,,Aggregated,2.300000,1.900000,5500,6800,7600,8300,11000,78000,133000,137000,151000,151000,151000,665,604,5500.0,11499.72292374629,11.417250003432855,150862.15529200854,3641.003007518797
1753614716,100,,Aggregated,2.700000,2.400000,5500,6800,7600,8200,11000,78000,133000,137000,151000,151000,151000,666,605,5500.0,11482.476814063495,11.417250003432855,150862.15529200854,3635.675675675676
1753614717,100,,Aggregated,2.700000,2.400000,5500,6800,7600,8200,11000,78000,133000,137000,151000,151000,151000,667,606,5500.0,11473.806528922494,11.417250003432855,150862.15529200854,3632.3463268365817
1753614718,100,,Aggregated,2.500000,2.100000,5500,6800,7600,8200,11000,79000,133000,137000,151000,151000,151000,671,609,5500.0,11619.1004331837,11.417250003432855,150862.15529200854,3616.242921013413
1753614719,100,,Aggregated,2.500000,2.100000,5500,6800,7600,8200,11000,79000,133000,137000,151000,151000,151000,672,610,5500.0,11601.830930927446,11.417250003432855,150862.15529200854,3611.0
1753614720,100,,Aggregated,2.300000,2.000000,5500,6800,7600,8200,11000,79000,133000,137000,151000,151000,151000,676,614,5500.0,11560.452230460436,11.417250003432855,150862.15529200854,3596.050295857988
1753614721,100,,Aggregated,2.200000,1.900000,5500,6800,7600,8200,11000,79000,133000,137000,151000,151000,151000,677,615,5500.0,11552.222684574983,11.417250003432855,150862.15529200854,3592.8286558345644
1753614722,100,,Aggregated,2.000000,1.700000,5500,6800,7600,8200,11000,81000,134000,137000,151000,151000,151000,679,616,5500.0,11724.678145127074,11.417250003432855,150862.15529200854,3675.0500736377026
1753614723,100,,Aggregated,2.100000,1.900000,5600,6800,7600,8200,11000,79000,134000,137000,151000,151000,151000,683,620,5600.0,11693.996699729552,11.417250003432855,150862.15529200854,3661.8140556368962
1753614724,100,,Aggregated,2.000000,1.800000,5600,6800,7600,8200,11000,81000,135000,137000,151000,151000,151000,685,621,5600.0,11876.387161615012,11.417250003432855,150862.15529200854,3652.407299270073
1753614725,100,,Aggregated,2.000000,1.800000,5600,6800,7600,8200,11000,81000,135000,137000,151000,151000,151000,689,625,5600.0,11836.89392373916,11.417250003432855,150862.15529200854,3637.499274310595
1753614726,100,,Aggregated,1.900000,1.600000,5600,6800,7600,8200,11000,81000,135000,137000,151000,151000,151000,691,627,5600.0,11811.816770679112,11.417250003432855,150862.15529200854,3629.153400868307
1753614727,100,,Aggregated,2.400000,2.100000,5600,6800,7500,8200,11000,84000,135000,137000,151000,151000,151000,697,632,5600.0,11917.433500415002,11.417250003432855,150862.15529200854,3690.6269727403155
1753614728,100,,Aggregated,2.600000,2.300000,5600,6800,7600,8200,11000,88000,135000,137000,151000,151000,151000,700,634,5600.0,12076.911815471814,11.417250003432855,150862.15529200854,3675.865714285714
1753614729,100,,Aggregated,2.600000,2.300000,5600,6800,7500,8200,11000,84000,135000,137000,151000,151000,151000,702,636,5600.0,12062.540754684142,11.417250003432855,150862.15529200854,3669.4245014245016
1753614730,100,,Aggregated,2.600000,2.200000,5600,6800,7500,8200,11000,84000,135000,137000,151000,151000,151000,703,637,5600.0,12045.398643132678,11.417250003432855,150862.15529200854,3664.3371266002846
1753614731,100,,Aggregated,2.900000,2.500000,5600,6800,7500,8200,11000,84000,135000,137000,151000,151000,151000,704,638,5600.0,12037.281264852672,11.417250003432855,150862.15529200854,3661.1420454545455
1753614732,100,,Aggregated,3.000000,2.600000,5600,6800,7500,8200,11000,88000,135000,137000,151000,151000,151000,706,639,5600.0,12208.895071821904,11.417250003432855,150862.15529200854,3652.0509915014163
1753614733,100,,Aggregated,2.800000,2.400000,5600,6800,7500,8200,11000,88000,135000,137000,151000,151000,151000,710,643,5600.0,12158.08566026663,11.417250003432855,150862.15529200854,3635.723943661972
1753614734,100,,Aggregated,2.800000,2.400000,5600,6800,7500,8000,11000,88000,135000,137000,151000,151000,151000,712,645,5600.0,12123.97165103693,11.417250003432855,150862.15529200854,3625.7724719101125
1753614735,100,,Aggregated,2.800000,2.300000,5600,6800,7500,8000,11000,88000,135000,137000,151000,151000,151000,713,646,5600.0,12114.997011331427,11.417250003432855,150862.15529200854,3622.671809256662
1753614736,100,,Aggregated,2.800000,2.500000,5600,6700,7500,8000,11000,88000,135000,137000,151000,151000,151000,716,649,5500.0,12071.855009538127,11.417250003432855,150862.15529200854,3609.7290502793294
1753614737,100,,Aggregated,2.400000,2.100000,5500,6700,7500,8000,11000,90000,135000,137000,151000,151000,151000,720,652,5500.0,12199.638946464285,11.417250003432855,150862.15529200854,3594.926388888889
1753614738,100,,Aggregated,2.400000,2.100000,5500,6700,7400,8000,11000,88000,135000,137000,151000,151000,151000,723,655,5500.0,12156.255282207829,11.417250003432855,150862.15529200854,3582.2240663900416
1753614739,100,,Aggregated,2.500000,2.300000,5500,6700,7400,8000,11000,88000,135000,137000,151000,151000,151000,725,657,5500.0,12137.305812291379,11.417250003432855,150862.15529200854,3576.2455172413793
1753614740,100,,Aggregated,2.500000,2.300000,5500,6700,7400,8000,11000,88000,135000,137000,151000,151000,151000,727,659,5500.0,12111.396212795356,11.417250003432855,150862.15529200854,3568.481430536451
1753614741,100,,Aggregated,2.200000,2.000000,5500,6700,7400,8000,11000,88000,135000,137000,151000,151000,151000,729,661,5500.0,12095.560671173116,11.417250003432855,150862.15529200854,3562.5733882030177
1753614742,100,,Aggregated,2.200000,2.000000,5500,6700,7400,8000,11000,88000,135000,137000,151000,151000,151000,729,661,5500.0,12095.560671173116,11.417250003432855,150862.15529200854,3562.5733882030177
1753614743,100,,Aggregated,2.400000,2.200000,5500,6700,7400,8000,11000,90000,136000,139000,151000,151000,151000,731,662,5500.0,12262.671462427114,11.417250003432855,150862.15529200854,3555.7578659370724
1753614744,100,,Aggregated,2.300000,2.200000,5500,6700,7500,8000,11000,90000,136000,139000,151000,151000,151000,734,665,5500.0,12234.65679023598,11.417250003432855,150862.15529200854,3545.207084468665
1753614745,100,,Aggregated,2.300000,2.200000,5500,6700,7500,8000,11000,91000,136000,139000,151000,151000,151000,735,665,5500.0,12399.011500951303,11.417250003432855,150862.15529200854,3541.2585034013605
1753614746,100,,Aggregated,2.000000,1.800000,5600,6800,7500,8200,11000,91000,136000,139000,151000,151000,151000,738,668,5500.0,12371.750510432536,11.417250003432855,150862.15529200854,3530.8238482384822
1753614747,100,,Aggregated,2.000000,1.800000,5600,6800,7500,8200,11000,91000,136000,139000,151000,151000,151000,738,668,5500.0,12371.750510432536,11.417250003432855,150862.15529200854,3530.8238482384822
1753614748,100,,Aggregated,2.200000,1.900000,5600,6800,7600,8200,11000,90000,136000,139000,151000,151000,151000,741,671,5600.0,12359.974653777623,11.417250003432855,150862.15529200854,3522.2577597840755
1753614749,100,,Aggregated,2.000000,1.700000,5600,6800,7600,8300,11000,90000,136000,139000,151000,151000,151000,743,673,5600.0,12339.98133539466,11.417250003432855,150862.15529200854,3514.806191117093
1753614750,100,,Aggregated,2.000000,1.700000,5600,6800,7600,8300,11000,91000,136000,139000,151000,151000,151000,745,674,5600.0,12502.791896798939,11.417250003432855,150862.15529200854,3589.7530201342283
1753614751,100,,Aggregated,1.900000,1.700000,5600,6800,7700,8300,11000,91000,136000,139000,151000,151000,151000,746,675,5600.0,12500.711950445348,11.417250003432855,150862.15529200854,3586.837801608579
1753614752,100,,Aggregated,1.800000,1.500000,5600,6800,7700,8300,11000,91000,136000,139000,151000,151000,151000,747,676,5600.0,12499.57489551437,11.417250003432855,150862.15529200854,3583.930388219545
1753614753,100,,Aggregated,1.800000,1.500000,5600,6800,7700,8300,12000,91000,136000,139000,151000,151000,151000,748,677,5600.0,12498.811986617968,11.417250003432855,150862.15529200854,3581.030748663102
1753614754,100,,Aggregated,1.800000,1.500000,5600,6800,7700,8300,12000,91000,136000,139000,151000,151000,151000,748,677,5600.0,12498.811986617968,11.417250003432855,150862.15529200854,3581.030748663102
1753614755,100,,Aggregated,1.800000,1.500000,5600,6800,7700,8300,12000,91000,136000,139000,151000,151000,151000,748,677,5600.0,12498.811986617968,11.417250003432855,150862.15529200854,3581.030748663102
1753614756,100,,Aggregated,1.600000,1.400000,5600,6800,7700,8300,11000,91000,136000,139000,151000,151000,151000,751,680,5600.0,12461.614243327876,11.417250003432855,150862.15529200854,3568.857523302264
1753614757,100,,Aggregated,1.400000,1.200000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,753,682,5600.0,12441.149041265917,11.417250003432855,150862.15529200854,3561.3811420982734
1753614758,100,,Aggregated,1.300000,1.200000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,754,683,5600.0,12436.941549941987,11.417250003432855,150862.15529200854,3558.5344827586205
1753614759,100,,Aggregated,1.300000,1.200000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,754,683,5600.0,12436.941549941987,11.417250003432855,150862.15529200854,3558.5344827586205
1753614760,100,,Aggregated,1.300000,1.200000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,757,686,5600.0,12413.194613648982,11.417250003432855,150862.15529200854,3548.2932628797885
1753614761,100,,Aggregated,1.300000,1.200000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,757,686,5600.0,12413.194613648982,11.417250003432855,150862.15529200854,3548.2932628797885
1753614762,100,,Aggregated,1.000000,1.000000,5600,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,759,688,5600.0,12402.498040775099,11.417250003432855,150862.15529200854,3542.6719367588935
1753614763,100,,Aggregated,1.100000,1.100000,5600,6800,7700,8400,11000,90000,136000,139000,151000,151000,151000,763,692,5600.0,12356.769881868015,11.417250003432855,150862.15529200854,3528.0524246395807
1753614764,100,,Aggregated,1.200000,1.200000,5700,6800,7700,8400,11000,91000,136000,139000,151000,151000,151000,765,693,5700.0,12514.022883103684,11.417250003432855,150862.15529200854,3601.00522875817
1753614765,100,,Aggregated,1.300000,1.300000,5700,6800,7700,8400,12000,94000,136000,139000,151000,151000,151000,769,696,5700.0,12639.023763532308,11.417250003432855,150862.15529200854,3666.1404421326397
1753614766,100,,Aggregated,1.600000,1.600000,5700,6900,7700,8400,11000,94000,136000,139000,151000,151000,151000,772,699,5700.0,12609.169991132565,11.417250003432855,150862.15529200854,3655.6800518134714
1753614767,100,,Aggregated,1.800000,1.700000,5700,6900,7700,8400,11000,94000,136000,139000,151000,151000,151000,773,700,5700.0,12601.385462952556,11.417250003432855,150862.15529200854,3652.7813712807247
1753614768,100,,Aggregated,1.800000,1.700000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,775,702,5700.0,12568.938582350056,11.417250003432855,150862.15529200854,3643.5948387096773
1753614769,100,,Aggregated,2.100000,1.900000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,777,704,5700.0,12544.521513068566,11.417250003432855,150862.15529200854,3636.157014157014
1753614770,100,,Aggregated,2.200000,2.000000,5700,6900,7700,8400,12000,95000,136000,139000,151000,151000,151000,780,706,5700.0,12691.165479043942,11.417250003432855,150862.15529200854,3704.5820512820515
1753614771,100,,Aggregated,2.200000,2.000000,5700,6900,7700,8400,11000,94000,136000,139000,151000,151000,151000,781,707,5700.0,12683.223502598286,11.417250003432855,150862.15529200854,3701.650448143406
1753614772,100,,Aggregated,2.200000,2.000000,5700,6900,7700,8400,11000,94000,136000,139000,151000,151000,151000,782,708,5700.0,12674.95997222412,11.417250003432855,150862.15529200854,3698.7263427109974
1753614773,100,,Aggregated,2.200000,2.000000,5700,6900,7700,8400,11000,94000,136000,139000,151000,151000,151000,782,708,5700.0,12674.95997222412,11.417250003432855,150862.15529200854,3698.7263427109974
1753614774,100,,Aggregated,2.300000,2.000000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,785,711,5700.0,12633.451780716317,11.417250003432855,150862.15529200854,3686.6356687898087
1753614775,100,,Aggregated,2.300000,2.000000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,786,712,5700.0,12625.032654882074,11.417250003432855,150862.15529200854,3683.7455470737914
1753614776,100,,Aggregated,2.200000,1.900000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,787,713,5700.0,12615.982979123639,11.417250003432855,150862.15529200854,3680.8627700127063
1753614777,100,,Aggregated,2.000000,1.800000,5700,6800,7700,8400,11000,94000,136000,139000,151000,151000,151000,789,715,5700.0,12600.705000670827,11.417250003432855,150862.15529200854,3675.1191381495564
1753614778,100,,Aggregated,1.600000,1.500000,5700,6800,7700,8300,11000,94000,136000,139000,151000,151000,151000,791,717,5700.0,12575.786894105271,11.417250003432855,150862.15529200854,3667.733249051833
1753614779,100,,Aggregated,1.500000,1.400000,5700,6800,7700,8300,11000,94000,136000,139000,151000,151000,151000,795,721,5700.0,12540.220990495889,11.417250003432855,150862.15529200854,3656.398742138365
1753614780,100,,Aggregated,1.500000,1.400000,5700,6800,7700,8300,11000,94000,136000,139000,151000,151000,151000,796,722,5700.0,12530.59975349024,11.417250003432855,150862.15529200854,3653.5829145728644
1753614781,100,,Aggregated,1.600000,1.500000,5600,6800,7600,8300,11000,91000,136000,138000,151000,151000,151000,801,727,5600.0,12471.580500452248,11.417250003432855,150862.15529200854,3636.3096129837704
1753614782,100,,Aggregated,1.600000,1.500000,5600,6800,7600,8300,11000,91000,136000,138000,151000,151000,151000,801,727,5600.0,12471.580500452248,11.417250003432855,150862.15529200854,3636.3096129837704
1753614783,100,,Aggregated,1.900000,1.800000,5600,6800,7600,8300,11000,91000,136000,138000,151000,151000,151000,803,729,5600.0,12447.027144286749,11.417250003432855,150862.15529200854,3629.13200498132
1753614784,100,,Aggregated,1.900000,1.800000,5600,6800,7600,8300,11000,91000,136000,138000,151000,151000,151000,803,729,5600.0,12447.027144286749,11.417250003432855,150862.15529200854,3629.13200498132
1753614785,100,,Aggregated,2.000000,2.000000,5600,6800,7600,8300,11000,91000,136000,138000,151000,151000,151000,804,730,5600.0,12437.893408721711,11.417250003432855,150862.15529200854,3626.378109452736
1753614786,100,,Aggregated,2.000000,2.000000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,808,733,5600.0,12557.100711875337,11.417250003432855,150862.15529200854,3614.616336633663
1753614787,100,,Aggregated,1.800000,1.800000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,811,736,5600.0,12523.979531733987,11.417250003432855,150862.15529200854,3604.849568434032
1753614788,100,,Aggregated,1.800000,1.700000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,814,739,5600.0,12492.342119763243,11.417250003432855,150862.15529200854,3595.154791154791
1753614789,100,,Aggregated,1.800000,1.700000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,814,739,5600.0,12492.342119763243,11.417250003432855,150862.15529200854,3595.154791154791
1753614790,100,,Aggregated,2.300000,2.200000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,816,741,5600.0,12474.389480428043,11.417250003432855,150862.15529200854,3589.8112745098038
1753614791,100,,Aggregated,2.200000,2.100000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,821,745,5600.0,12571.12331520009,11.417250003432855,150862.15529200854,3648.080389768575
1753614792,100,,Aggregated,1.900000,1.800000,5600,6800,7600,8300,11000,94000,136000,138000,151000,151000,151000,822,746,5600.0,12561.938082963843,11.417250003432855,150862.15529200854,3645.3637469586374
1753614793,100,,Aggregated,2.000000,1.900000,5600,6700,7500,8200,11000,94000,136000,138000,151000,151000,151000,826,750,5600.0,12514.838857683148,11.417250003432855,150862.15529200854,3631.361985472155
1753614794,100,,Aggregated,2.000000,1.800000,5600,6700,7500,8300,11000,95000,136000,138000,151000,151000,151000,830,753,5600.0,12618.572681712358,11.417250003432855,150862.15529200854,3616.5759036144577
1753614795,100,,Aggregated,2.000000,1.800000,5600,6700,7500,8300,11000,95000,136000,138000,151000,151000,151000,830,753,5600.0,12618.572681712358,11.417250003432855,150862.15529200854,3616.5759036144577
1753614796,100,,Aggregated,2.300000,2.100000,5600,6700,7500,8300,11000,97000,136000,138000,151000,151000,151000,833,755,5600.0,12731.511991783014,11.417250003432855,150862.15529200854,3606.218487394958
1753614797,100,,Aggregated,2.300000,2.100000,5600,6700,7500,8300,11000,97000,136000,138000,151000,151000,151000,834,756,5600.0,12716.261107700553,11.417250003432855,150862.15529200854,3602.005995203837
1753614798,100,,Aggregated,2.700000,2.500000,5600,6700,7500,8200,11000,97000,136000,138000,151000,151000,151000,836,758,5600.0,12694.232644374722,11.417250003432855,150862.15529200854,3595.1925837320573
1753614799,100,,Aggregated,2.600000,2.300000,5600,6700,7500,8200,11000,97000,136000,138000,151000,151000,151000,837,759,5600.0,12687.631801958518,11.417250003432855,150862.15529200854,3592.5878136200718
1753614800,100,,Aggregated,2.600000,2.300000,5600,6700,7500,8200,11000,97000,136000,138000,151000,151000,151000,837,759,5600.0,12687.631801958518,11.417250003432855,150862.15529200854,3592.5878136200718
1753614801,100,,Aggregated,2.200000,1.900000,5600,6800,7500,8200,11000,97000,136000,138000,151000,151000,151000,838,760,5600.0,12681.293490540926,11.417250003432855,150862.15529200854,3589.989260143198
1753614802,100,,Aggregated,2.200000,1.900000,5600,6700,7500,8200,11000,97000,136000,138000,151000,151000,151000,839,761,5600.0,12666.194293094506,11.417250003432855,150862.15529200854,3585.8212157330154
1753614803,100,,Aggregated,1.900000,1.600000,5600,6800,7500,8200,11000,97000,136000,138000,151000,151000,151000,840,762,5600.0,12659.720282924149,11.417250003432855,150862.15529200854,3583.236904761905
1753614804,100,,Aggregated,1.700000,1.500000,5600,6800,7500,8200,11000,95000,136000,138000,151000,151000,151000,842,764,5600.0,12646.814152402945,11.417250003432855,150862.15529200854,3578.086698337292
1753614805,100,,Aggregated,1.700000,1.500000,5600,6800,7500,8200,11000,95000,136000,138000,151000,151000,151000,844,766,5600.0,12633.712824633038,11.417250003432855,150862.15529200854,3572.9609004739336
1753614806,100,,Aggregated,1.500000,1.300000,5600,6800,7500,8200,11000,97000,136000,138000,151000,151000,151000,848,769,5600.0,12749.888003378928,11.417250003432855,150862.15529200854,3562.014150943396
1753614807,100,,Aggregated,1.200000,1.100000,5600,6800,7500,8200,11000,97000,136000,138000,151000,151000,151000,849,770,5600.0,12743.791901343166,11.417250003432855,150862.15529200854,3559.4852767962307
1753614808,100,,Aggregated,1.300000,1.100000,5700,6800,7500,8200,11000,97000,136000,138000,151000,151000,151000,851,772,5700.0,12732.125044986313,11.417250003432855,150862.15529200854,3554.44535840188
1753614809,100,,Aggregated,1.400000,1.300000,5700,6800,7600,8200,11000,97000,136000,138000,151000,151000,151000,853,774,5700.0,12721.247611020335,11.417250003432855,150862.15529200854,3549.4290738569753
1753614810,100,,Aggregated,1.400000,1.300000,5700,6800,7600,8200,11000,97000,136000,138000,151000,151000,151000,853,774,5700.0,12721.247611020335,11.417250003432855,150862.15529200854,3549.4290738569753
1753614811,100,,Aggregated,1.600000,1.500000,5700,6800,7600,8100,11000,97000,136000,138000,151000,151000,151000,856,777,5700.0,12694.874355520244,11.417250003432855,150862.15529200854,3540.404205607477
1753614812,100,,Aggregated,1.600000,1.500000,5700,6800,7600,8200,11000,98000,136000,138000,151000,151000,151000,860,780,5700.0,12795.39205812947,11.417250003432855,150862.15529200854,3598.789534883721
1753614813,100,,Aggregated,1.600000,1.500000,5700,6800,7600,8200,11000,98000,136000,138000,151000,151000,151000,860,780,5700.0,12795.39205812947,11.417250003432855,150862.15529200854,3598.789534883721
1753614814,100,,Aggregated,1.800000,1.700000,5700,6800,7600,8100,11000,97000,136000,138000,151000,151000,151000,862,782,5700.0,12774.207318290415,11.417250003432855,150862.15529200854,3592.18909512761
1753614815,100,,Aggregated,1.800000,1.700000,5700,6800,7600,8100,11000,97000,136000,138000,151000,151000,151000,862,782,5700.0,12774.207318290415,11.417250003432855,150862.15529200854,3592.18909512761
