Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,1.44442,50,803,259,22,2761067,44,0,2761297,2819456,2825055,2926229,50,2762190,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0674537;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0655093;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0692593;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0701852;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0693519;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0698611;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0705556;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.0400926;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:261.683;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:246.014;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:261.11;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:252.86;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:259.519;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:254.871;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:261.061;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:255.522;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
3,2.51847,50,809,257,20,4692500,41,0,3997382,6933627,7251429,7523634,50,4693621,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.19162;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.156157;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.189444;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.191713;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.192176;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.191065;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.186435;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.104954;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:273.98;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:250.042;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:273.106;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:265.255;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:271.917;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:267.357;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:273.841;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:262.911;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
5,4.53694,50,793,253,18,4405247,39,0,4429879,4829606,4986830,5210282,50,4406343,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.346713;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.284676;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.34412;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.347778;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.346481;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.354769;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.341944;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.195093;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:299.626;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:257.038;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:298.159;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:290.395;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:296.773;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:292.017;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:299.383;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:276.506;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
7,5.27768,50,796,270,17,5243342,39,0,5250244,5491839,5557066,5721324,50,5244459,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.438148;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.333657;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.435648;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.433102;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.432917;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.431435;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.426574;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.230509;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:309.636;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:260.292;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:309.277;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:299.163;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:305.404;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:300.505;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:308.672;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:282.992;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
15,5.72211,54,727,939731,18,9403823,49,0,11212986,12669159,12970967,13255505,54,10344341,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.500741;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.374028;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.508194;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.487407;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.489815;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.48912;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.490602;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.261157;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.604;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:261.163;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:314.113;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:304.083;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:310.502;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:305.54;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:313.28;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:284.343;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,5.74061,47,766,1255615,19,10485657,52,0,11967610,13710510,13969481,14565528,47,11742104,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.509722;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.376759;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.495185;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.506019;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.490787;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.500324;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.494907;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.259537;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:315.469;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:260.421;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:313.211;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:304.445;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:310.326;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:305.474;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:313.161;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:284.078;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
23,5.77765,51,817,4709431,21,11061708,54,0,15665996,17705915,17973418,18469279,51,15772024,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.485602;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.36588;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.487731;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.488148;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.486296;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.495509;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.492176;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.253102;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:312.698;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:259.304;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:312.022;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:302.603;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:309.083;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:304.009;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:311.663;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:282.491;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,5.79617,51,836,669819,14,5519333,39,0,5990730,7902282,8149886,8490227,51,6190035,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.498056;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.373935;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.484259;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.482315;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.488519;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.480926;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.493657;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.257315;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:317.087;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:261.699;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:313.931;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:306.072;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:311.999;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:307.709;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:315.697;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:285.524;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
19,5.79618,48,773,2463711,20,10531181,53,0,13322905,14951651,15358468,16212104,48,12995731,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.489583;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.367546;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.492222;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.49713;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.485972;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.493889;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.487639;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.260417;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.662;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:260.167;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:312.356;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:304.03;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:310.313;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:305.436;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:312.98;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:283.549;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
13,5.81469,51,817,856323,17,8122313,47,0,8535298,12586025,12816932,12955883,51,8979510,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.48537;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.363843;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.477639;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.480139;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.480093;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.487917;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.474676;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.255185;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:316.109;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:261.348;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:313.821;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:305.288;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:310.812;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:306.905;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:315.318;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:285.216;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:50304385024;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57456721920;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:50304385024;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:50304385024;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:50304385024;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:50304385024;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48945430528;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:25088229376;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
