Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,0.370364,50,738,276,21,2695475,40,0,2688743,2751722,2755492,2780440,50,2696545,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0678241;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0576389;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0664815;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.067037;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0681944;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0668981;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0665741;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.0398148;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:259.038;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:243.896;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:258.395;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:250.581;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:256.407;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:250.875;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:257.531;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:250.973;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
3,0.884238,49,789,283,18,3416158,37,0,3365962,3802697,3900756,4067678,49,3417279,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.218472;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.178009;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.224259;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.228704;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.229907;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.227593;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.222454;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.137685;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:280.214;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:248.79;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:279.669;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:271.137;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:277.336;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:271.521;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:278.518;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:264.647;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
5,1.02776,50,801,281,19,4797439,41,0,3965520,7708673,8340611,9025376,50,4798577,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.305231;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.231481;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.301806;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.31662;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.305602;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.311065;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.303472;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.178148;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:288.547;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:250.282;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:285.895;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:279.272;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:285.22;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:279.39;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:286.673;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:268.876;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
7,1.36571,51,815,288,18,5136403,39,0,4471111,8679375,9000993,9491436,51,5137558,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.414722;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.303287;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.42338;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.411713;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.413889;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.41912;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.411481;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.229907;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:300.741;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:252.953;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:299.951;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:291.071;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:297.318;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:291.915;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:299.546;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:276.7;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
23,1.54625,52,846,1186830,22,13021985,59,0,15233842,30685100,32092057,32936702,52,14209736,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.485556;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.355046;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.508472;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.503704;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.488333;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.49912;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.499815;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.269861;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.273;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:255.669;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:312.758;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:301.809;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:307.982;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:303.425;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:313.171;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:286.19;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,1.56941,51,796,278,18,5676115,38,0,5064039,9879674,10125714,10373083,51,5677240,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.488194;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.351528;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.492731;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.506019;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.5125;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.494259;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.494722;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.271296;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:309.866;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:254.723;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:308.541;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:300.423;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:306.449;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:300.786;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:307.854;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:282.108;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,1.57404,52,841,888697,20,9724756,52,0,7680898,20267637,20593202,22222478,52,10614359,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.48963;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.354259;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.487176;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.495926;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.496111;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.500787;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.487454;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.269815;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.036;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:255.621;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:312.048;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:302.461;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:308.874;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:303.503;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:313.318;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:285.935;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
15,1.57866,52,857,821625,19,8652661,48,0,6141325,19523829,20867686,22820504,52,9475203,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.494907;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.35463;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.483519;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.49963;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.49162;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.504213;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.485694;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.272778;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.205;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:255.429;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:311.372;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:302.216;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:308.019;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:302.721;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:312.601;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:284.996;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
13,1.59256,49,747,757568,17,7294365,46,0,5939615,14693104,15256989,17504196,49,8052738,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.492176;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.353148;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.488981;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.516065;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.496157;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.514074;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.498657;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.276574;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:313.195;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:255.393;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:311.32;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:302.336;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:308.489;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:302.63;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:311.452;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:284.187;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
19,1.59256,52,859,975744,21,11059251,52,0,12419479,20286729,20811952,23782604,52,12035920,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.489074;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.348981;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.486435;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.483472;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.492593;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.501296;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.477778;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.271389;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:314.287;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:255.883;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:312.686;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:302.073;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:307.935;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:302.863;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:312.582;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:286.012;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49884954624;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:57054068736;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49884954624;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49884954624;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49884954624;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49884954624;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:48526000128;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:24719130624;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
