Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,3.01232,54,820,282,19,2646345,40,0,2637768,2763633,2773259,2783404,54,2647497,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0787654;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0697222;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0783179;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0798765;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0795216;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.079213;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0837346;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:263.203;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:252.399;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:262.644;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:255.021;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:261.359;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:255.988;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:259.968;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.504;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
5,13.8394,53,771,276,18,2887658,39,0,2881562,2983750,3021356,3108849,53,2888750,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.418272;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.391574;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.431605;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.415694;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.451682;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.442269;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.436451;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:334.072;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:294.819;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:333.476;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:323.483;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:331.085;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:325.21;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:322.751;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.921;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
21,14.4196,52,868,7179724,15,4440987,38,0,11683714,12706108,12930127,13181569,52,11621626,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.534012;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.45071;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.550093;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.551991;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.58037;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.56125;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.49662;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.519;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:297.392;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:337.983;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.644;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:336.343;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:330.344;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.346;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.758;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,14.4814,52,835,4945225,15,4423327,39,0,9116932,10865667,11140631,11354836,52,9369435,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.526127;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.451914;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.555278;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.560077;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.574198;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.566898;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.493719;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.382;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:296.747;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:337.881;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.235;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:335.917;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:329.742;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:325.901;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.14;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
13,14.5184,52,854,2730691,15,4403795,37,0,7354603,8529704,8641513,8845759,52,7135384,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.547654;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.452562;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.544969;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.544336;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.591929;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.557485;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.49338;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.898;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:297.27;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:338.404;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.844;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:336.121;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:330.479;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.476;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.333;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,14.6172,52,851,541205,15,4365560,37,0,4459721,7049527,7259808,7530898,52,4907660,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.52713;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.451559;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.540802;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.555185;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.574877;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.563071;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.499861;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:340.557;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:298.2;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:339.873;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:330.246;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:337.558;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:331.611;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:327.816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.746;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:48911876096;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55927898112;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:48911876096;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:48911876096;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:48911876096;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:48911876096;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47569698816;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23125295104;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
