Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,3.0617,52,828,291,21,2605507,42,0,2589265,2701591,2743106,2803012,52,2606681,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0807099;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0720988;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.079537;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0805093;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.0813117;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0808488;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0853395;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:263.002;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:251.959;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:262.701;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:254.862;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:261.429;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:256.147;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:259.607;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.255;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
5,13.6418,50,802,274,18,2925219,38,0,2917180,3044655,3081821,3164882,50,2926345,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.416806;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.394383;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.430957;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.414645;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.450818;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.448812;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.436559;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:332.602;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:293.971;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:332.293;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:322.576;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:330.012;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:324.698;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:321.789;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:194.98;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
13,14.1727,52,808,2798398,14,4510093,40,0,7054937,8344252,8517723,8761466,52,7309339,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.528719;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.44625;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.535278;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.532978;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.575617;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.565448;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.486605;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.583;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:296.973;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:338.011;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.27;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:335.714;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:330.127;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.326;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.301;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
21,14.2097,55,815,7283408,14,4507770,40,0,11831181,12458178,12645560,12886976,55,11792039,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.518009;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.449892;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.543873;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.534367;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.580525;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.566327;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.491096;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:339.045;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:297.639;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:338.256;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.87;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:336.076;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:330.521;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.93;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.498;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,14.2221,54,826,5030654,14,4498330,40,0,9455409,10285093,10479674,10741945,54,9529856,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.53375;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.442793;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.539383;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.541543;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.587407;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.567407;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.488426;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.598;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:297.293;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:338.033;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:327.96;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:335.768;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:330.133;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.287;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.427;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,14.2344,53,833,557106,14,4491709,39,0,4723330,6395613,6609313,6809049,53,5049691,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.535077;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.444645;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.544552;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.535679;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.577346;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.556497;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.488981;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:338.739;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:297.215;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:337.788;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:328.209;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:335.839;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:329.817;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:326.303;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.343;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:49002053632;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:55992909824;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:49002053632;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:49002053632;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:49002053632;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:49002053632;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:47659876352;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:23129489408;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
