Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,3.04935,53,826,276,21,2618402,41,0,2623665,2661056,2663168,2670830,53,2619559,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.101836;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0884722;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.10216;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.102361;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.101806;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.103056;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.102577;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.0668056;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:281.695;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:250.021;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:280.815;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:273.022;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:278.579;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:273.275;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:280.013;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:263.482;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:95287246848;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:72958869504;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:95287246848;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:95287246848;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:95287246848;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:95287246848;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:95287246848;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:73059532800;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,9.97521,54,850,7117536,15,6401622,40,0,13280085,15483442,16106234,16722393,54,13520055,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.513457;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.350077;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.517037;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.50287;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.518657;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.531929;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.519645;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.265926;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:372.954;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:273.207;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:370.845;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:361.031;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:367.287;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:360.444;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:371.878;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:311.285;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:95287246848;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:72958869504;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:95287246848;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:95287246848;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:95287246848;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:95287246848;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:95287246848;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:73059532800;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,10.0616,53,834,797141,15,6386906,39,0,6822606,8888139,9381139,10059134,53,7184927,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.52;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.346065;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.514907;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.506235;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.514012;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.518812;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.511713;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0.263457;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:372.828;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:273.158;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:370.654;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:360.58;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:367.232;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:360.181;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:371.114;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:310.836;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:95287246848;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:72958869504;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:95287246848;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:95287246848;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:95287246848;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:95287246848;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:95287246848;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:73059532800;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
