Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
1,3.12342,53,833,302,21,2553760,41,0,2535401,2672250,2686321,2698292,53,2554950,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.0814198;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.0740278;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.0819136;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.0821142;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.082037;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.0812191;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.0878704;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:264.355;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:253.727;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:264.499;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:256.03;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:262.794;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:258.909;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:262.194;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:195.837;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88876253184;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:138729750528;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88876253184;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88876253184;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88876253184;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88876253184;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:83627081728;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
9,14.6171,54,785,542590,15,4375107,38,0,4438659,7347856,7551623,7767763,54,4918528,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.53088;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.456219;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.531605;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.547824;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.598935;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.571435;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.501111;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:342.32;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:299.875;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:341.428;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:331.875;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:338.828;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:333.833;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:330.583;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.612;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88876253184;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:138729750528;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88876253184;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88876253184;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88876253184;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88876253184;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:83627081728;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,14.6295,55,790,4860535,15,4354425,38,0,8836652,11439959,11691812,12082269,55,9215796,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0.532824;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.457207;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0.546065;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0.541188;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0.583133;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0.563071;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0.497562;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:342.509;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:299.438;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:341.696;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:332.089;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:339.012;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:333.704;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:330.338;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:196.23;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:88876253184;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:138729750528;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:88876253184;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:88876253184;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:88876253184;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:88876253184;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:83627081728;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
