Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency,request/response,response wait,Avg GPU Utilization,Avg GPU Power Usage,Max GPU Memory Usage,Total GPU Memory
9,4.72835,57,881,13351836,18,1691425,39,0,15156792,15654014,15674120,15691061,57,15044191,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.64054;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:191.973;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:319.973;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192.798;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:187.933;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:193.379;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:189.921;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:191.639;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:191.946;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:86292561920;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:132929028096;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:86292561920;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:86292561920;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:86292561920;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:86292561920;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:80923852800;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
1,4.74069,51,816,281,17,1686537,38,0,1680010,1685752,1687125,2215195,51,1687682,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.643272;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:191.697;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:320.516;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192.523;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:187.732;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:193.148;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:189.619;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:191.318;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:191.61;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:86292561920;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:132929028096;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:86292561920;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:86292561920;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:86292561920;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:86292561920;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:80923852800;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
17,4.7407,57,837,26575458,17,1689954,39,0,28629463,29115898,29130164,29154250,57,28266297,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:0;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:0.641528;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:0;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:0;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:0;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:0;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:0;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:0;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192.196;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:320.08;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:193.04;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:188.171;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:193.666;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:190.177;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:191.913;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192.29;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:86292561920;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:132929028096;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:86292561920;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:86292561920;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:86292561920;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:86292561920;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:80923852800;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:16449011712;,GPU-1c734bb9-241d-d316-e881-5d070a9a1425:192265846784;GPU-2deeb77e-df41-879f-7601-d6296d16a8ff:192265846784;GPU-3a4be627-e52a-042d-9cd5-5c1377c672da:192265846784;GPU-5118acb4-22bd-f74f-ea1f-2c8cfe790a1d:192265846784;GPU-a27c88e4-e53e-7d6a-3abd-07b141b57ce6:192265846784;GPU-a2848da1-0f8a-a8cf-c763-0ef502d06fec:192265846784;GPU-da4fcc29-b899-580b-92b6-f0cb14f70f21:192265846784;GPU-e7cda51a-7d52-6ed3-329d-5434ddea4232:192265846784;
